ID,Username,Gender,Height,Weight,Home
C14603,KneetaPerriny4n,Female,66.6304251,142.8740357,Urban
C14604,foxieroxy945yt,Male,76.84267883,211.7241665,Urban
C14605,Kalkwykrt,Female,64.26913712,140.5711394,Rural
C14606,patatsrk,Female,62.31153318,136.2368326,Urban
C14607,tikytitha53,Male,68.65649173,188.5895657,Rural
C14608,anafal8,Male,63.33122659,138.1475931,Urban
C14609,Dyclaltneatvd,Female,61.40753252,114.8854465,Urban
C14610,poimanju63,Male,66.72468017,185.3139113,Rural
C14611,nch3u0h,Female,62.41722658,130.7956994,Rural
C14612,Erernererporps3,Male,67.56291284,171.2664298,Rural
C14613,aversarst,Male,66.27341701,178.6142906,Rural
C14614,Wegfallbf,Female,63.54524543,121.5611501,Rural
C14615,Leeslt,Male,62.40153352,144.545057,Rural
C14616,gwlombaubm,Male,67.32706481,188.3517257,Rural
C14617,blocrycn,Female,67.35205087,165.3546779,Urban
C14618,porfforoc,Male,67.0478396,171.3457459,Rural
C14619,Biscainiuv,Female,57.79853105,112.3455782,Rural
C14620,miloute32,Male,71.84168517,207.9578325,Rural
C14621,nomesplorariav2,Male,72.12375124,203.3729654,Urban
C14622,yamazqb,Male,61.5141294,136.4715106,Rural
C14623,Luzernomh3,Male,69.99666269,196.507741,Urban
C14624,rcyhoaz,Female,63.06769365,131.492456,Rural
C14625,Mahovci27,Male,67.29077553,154.718344,Rural
C14626,Bannmeileoz,Male,65.7406491,159.957496,Rural
C14627,gronnentyo,Male,63.18051016,144.7733274,Urban
C14628,margitezi,Female,63.96385456,153.723444,Rural
C14629,mattgrerTemol,Female,61.35351535,136.3024882,Rural
C14630,Foberyb,Male,65.20653293,163.6335966,Urban
C14631,ervarener1y,Female,64.19815531,130.2961772,Rural
C14632,oporijusn,Female,66.25724652,142.7152937,Urban
C14633,bracejaaq,Female,65.01138054,151.1890804,Urban
C14634,avanishingacttr,Female,60.49619323,111.8316825,Rural
C14635,boorgeLewai,Female,63.18396275,127.1771207,Rural
C14636,ylaragisek,Male,68.89701917,196.1362692,Rural
C14637,risaswebjb,Male,65.93443088,162.5496804,Rural
C14638,nyenyezib6,Male,73.18176748,208.8391625,Rural
C14639,mogie428di,Female,66.26436592,141.2994547,Urban
C14640,neaccinyneema7c,Male,67.37831944,186.6770884,Rural
C14641,fdrahcirwj,Male,73.10605905,207.2395474,Urban
C14642,Mauth7r,Female,67.18153588,156.9508471,Urban
C14643,Kosmologe7l,Female,63.25764228,137.0878289,Rural
C14644,anefiny,Female,63.81218998,149.8255755,Rural
C14645,puszysto3x,Male,,181.512004,Urban
C14646,rfireblogyx,Male,73.10087624,223.2064516,Rural
C14647,fleirtalaxw,Female,64.76236607,135.7802295,Urban
C14648,snowstormgirlvs,Male,72.71522454,207.2465812,Urban
C14649,furwyr4r,Female,62.63601614,129.5732048,Urban
C14650,Spoulsedderore5,Male,68.84947966,189.7913412,Urban
C14651,cinemababe611il,Female,66.92154402,145.872308,Urban
C14652,Raulucci47,Female,62.61166008,125.0940219,Rural
C14653,onmatigft,Female,67.61667293,171.1122028,Urban
C14654,Mickovbz,Male,71.6753934,193.4417441,Rural
C14655,da4k1r43f,Female,60.03061012,104.4973318,Rural
C14656,mastergibbi1pv,Female,63.11305768,138.4514985,Rural
C14657,Chudzynekpl,Female,57.13730096,99.10849926,Rural
C14658,maguebf,Male,69.0014984,191.2389456,Urban
C14659,saggi51,Male,70.96852756,183.1967135,Rural
C14660,transvasiki,Male,65.11850428,178.1349452,Rural
C14661,KnifyTeefpu,Male,68.10600207,186.5825364,Rural
C14662,odkoukat7q,Male,66.34220885,165.6993918,Rural
C14663,maurypasquiermw,Male,67.64029011,186.93528,Rural
C14664,chopant7y,Female,65.62380943,136.3942316,Rural
C14665,3sne4e4za,Female,64.986157,148.1717771,Rural
C14666,migradasoo,Male,71.0323852,186.7624875,Rural
C14667,dariziui,Male,71.54249121,203.7834348,Urban
C14668,abartesla,Male,74.14864452,224.9353286,Urban
C14669,tabasada2f,Male,66.36163569,153.3216862,Urban
C14670,Moroarounsemm,Male,68.59102121,178.9290427,Urban
C14671,Veerannak0,Male,73.0584631,195.592886,Urban
C14672,vandabilis,Male,71.9701402,206.8236053,Urban
C14673,verwasemdhc,Male,72.22673274,203.3901693,Urban
C14674,civadaod,Male,68.9416586,172.3825469,Rural
C14675,judican0z,Female,61.20099469,115.9011288,Urban
C14676,embilip0,Female,64.29528413,131.2386511,Rural
C14677,Sirosita,Female,65.858067,161.9020442,Urban
C14678,ringbout6e,Female,61.15698001,126.5081455,Rural
C14679,Ingebrigttp,Male,66.7430038,170.6623324,Rural
C14680,thinchickenqm,Male,67.9059323,174.0867271,Rural
C14681,borrissol3r,Female,61.80240401,114.882858,Urban
C14682,carolinapvze,Male,68.72121802,190.1202445,Rural
C14683,yukavox9v,Male,68.15253435,193.1593488,Rural
C14684,Seegangu7,Female,62.1928871,121.5891983,Urban
C14685,nicolhs3v,Female,61.25433462,115.8895439,Rural
C14686,Moktaderk3,Female,60.85088181,108.9458371,Rural
C14687,fomarejar2h,Female,65.90474446,126.2770399,Urban
C14688,Gallianosl,Female,57.35309276,72.75014469,Urban
C14689,Crostelliqp,Male,68.12469153,186.9076616,Rural
C14690,sweetbabyvee91,Male,70.99273457,198.6367376,Urban
C14691,Verbanbg,Male,70.43717697,200.2047343,Urban
C14692,cutlensefructsy,Female,65.81612281,148.4754246,Rural
C14693,RefInonreoxgb,Female,64.99171357,137.8019703,Urban
C14694,kaliwaho4m,Male,62.33256282,140.4632665,Urban
C14695,en1ca2r17g,Male,65.56280415,162.5219156,Urban
C14696,agmhkgjw,Female,64.32570529,155.5307139,Urban
C14697,reiritatpr,Female,61.91518372,123.958661,Rural
C14698,ramonarjf,Male,65.06124022,157.0303914,Urban
C14699,Logruossojv,Male,71.04091975,207.2606333,Urban
C14700,dharubazi,Female,65.85337582,149.1185284,Rural
C14701,Toilllypeeo,Female,65.36021623,143.8940328,Urban
C14702,albosar,Male,65.07111347,180.7565256,Urban
C14703,flekkutim,Female,62.80061147,161.0151988,Rural
C14704,besligin7s,Female,62.02606936,118.6142192,Urban
C14705,coentasgu,Female,65.69073515,139.1799871,Rural
C14706,decodificrg,,67.53165705,164.0043528,Urban
C14707,verenzh,Female,63.64157009,121.494688,Rural
C14708,adjahzzx,Male,73.22307094,216.1492177,Urban
C14709,apostrofnq,Male,66.72807365,155.8995413,Urban
C14710,solventiast,Male,74.97523083,214.4954893,Rural
C14711,jatimzy,Male,71.19538228,186.6049256,Rural
C14712,pensavis0s,Male,67.84866523,176.1726343,Rural
C14713,arameow2,Male,68.02041971,172.546901,Urban
C14714,sxybtch5832i,Female,68.18704909,177.5688496,Rural
C14715,diodorh5,Female,64.16084714,138.325502,Urban
C14716,alavantsiq,Female,59.15051143,103.9989764,Urban
C14717,kamkaminpa,Male,67.87176723,176.904596,Urban
C14718,bragaireoy,Female,63.38466297,150.0463225,Rural
C14719,unsarriat1h,Male,70.97268413,190.2219929,Urban
C14720,cschaef10rd,Female,60.75421938,110.133724,Urban
C14721,TrerefSweaddyav,Female,65.40488188,144.0259412,Urban
C14722,otmenompa,Male,67.92463364,161.6708278,Rural
C14723,licMigolockvz,Female,67.86314293,163.0228061,Rural
C14724,abraonava9r,Female,59.52878826,114.7521017,Rural
C14725,Seddonmd,Female,63.88194593,142.9921353,Rural
C14726,eurasiescrapvf,Male,64.45121158,147.0446574,Rural
C14727,gorDooldrussYyp,Female,64.52160984,147.0250106,Urban
C14728,obuzdalakm,Female,65.6879083,158.8407203,Rural
C14729,agatgisf2,Male,68.25414488,178.9296041,Urban
C14730,Montemaleik,Male,71.22342339,194.9414068,Rural
C14731,Goldewin0q,Male,63.76715167,159.2940905,Urban
C14732,Gerhalter3y,Male,68.67139105,170.4318734,Urban
C14733,benedisemo5,Male,68.21137388,174.898717,Urban
C14734,jacquesmy,Male,67.80567987,197.082611,Rural
C14735,tabakpypjv,Male,64.76656601,159.0765877,Urban
C14736,shinsanagiax,Male,63.39905918,141.0569889,Urban
C14737,amanenaqf,Female,63.15343318,136.6215926,Rural
C14738,verleer87,Male,67.14424123,175.6791902,Rural
C14739,ab6rodwq,Female,60.5520165,115.251701,Rural
C14740,kakitidjm,Female,68.70957999,174.3825163,Rural
C14741,brasiu9p,Male,71.61782407,201.679352,Rural
C14742,goblizan6o,Male,69.25071385,196.1411445,Rural
C14743,Mabchour4o,Male,67.44822369,174.3878691,Rural
C14744,premieridet4,Female,60.95315663,119.1832395,Rural
C14745,snueb9,Male,65.85452521,160.1119988,Rural
C14746,singinfrk1c,Female,62.19217636,119.8242878,Rural
C14747,kazeranimanxc,Female,60.16166919,130.8208099,Rural
C14748,whaaatc2,Male,67.22592983,177.3064747,Rural
C14749,ehlores0h,Male,71.18938408,202.7827357,Urban
C14750,Porziogd,Female,66.54760856,157.0907527,Urban
C14751,hanayanglp,Male,70.43922148,194.0961313,Rural
C14752,canfaswyr7h,Male,69.59979495,208.9487746,Rural
C14753,Netzwanddy,Male,68.37909795,179.6324907,Urban
C14754,laxmidi16py,Male,61.83484916,143.4214618,Urban
C14755,ets2tue,Female,59.33710926,121.1859958,Rural
C14756,keeperstud6y,Female,60.34078108,111.0777545,Urban
C14757,cea6b28,Female,64.84259489,142.8791805,Rural
C14758,danpiarm6,Male,66.26765677,170.2501787,Rural
C14759,straffarsv,Male,70.75264698,202.7416573,Rural
C14760,biskupovuyg,Female,67.42681364,166.9371205,Urban
C14761,Mietshausso,Male,72.28654116,189.1801838,Urban
C14762,richardlowwr,Female,64.11049888,146.7562629,Rural
C14763,bastonetii0,Male,68.94972,181.7832593,Urban
C14764,Antola09,Female,65.45919587,148.6367232,Urban
C14765,oestrusj9,Male,67.26886221,190.3614969,Urban
C14766,pointace4n,Female,58.37681219,96.57921203,Rural
C14767,gymhlygau1b,Male,71.6256009,179.7539438,Rural
C14768,Hasilcw,Male,65.09196082,160.4707359,Rural
C14769,zagaza21,Female,65.41105299,146.9770778,Urban
C14770,gismonv,Female,66.39434347,160.4938721,Rural
C14771,mitruongll,Male,70.41445819,185.157334,Rural
C14772,lucifericia,Female,59.81591064,130.9570276,Urban
C14773,confinantdz,Female,65.07209186,145.6639828,Urban
C14774,tjvagabond0043v,Female,60.57863068,97.97755401,Rural
C14775,divinizar1s,Female,67.3208245,153.5222603,Urban
C14776,kint24,Male,68.85845722,187.3950858,Rural
C14777,profesijaki,Female,66.87889231,155.7123897,Rural
C14778,fuzzmonk13131m,Female,64.06257877,137.2545183,Rural
C14779,randuojaub,Female,61.52509112,133.5285077,Urban
C14780,Nabsk4,Male,67.91967138,179.2458831,Urban
C14781,zstunna21804h,Female,68.75963603,153.6897385,Urban
C14782,Burtelli1j,Male,70.00897326,184.0617957,Urban
C14783,TMCH6u,Female,60.52242112,113.2663336,Urban
C14784,llewygunw,Male,65.25256635,170.5227456,Urban
C14785,Strecker7i,Female,62.55431968,126.491105,Urban
C14786,Teilfondyd,Male,68.41127477,184.1486543,Rural
C14787,boxogs,Male,71.7309784,220.0424703,Rural
C14788,Trara04,Male,66.5597304,179.2165702,Rural
C14789,ferletsje0f,Male,65.21555599,174.9311432,Urban
C14790,parila6v,Female,67.32685004,160.9635496,Urban
C14791,culars2y,Male,70.82143149,194.327152,Urban
C14792,usexykindak5,Male,67.2019629,174.4408231,Urban
C14793,Paarreimxn,Female,64.39909116,141.7305126,Rural
C14794,slireeplyvj,Female,61.43391285,97.05854929,Rural
C14795,starina7y,Male,67.97335037,185.0250567,Rural
C14796,fleirtalalj,Male,68.86006247,177.1310522,Rural
C14797,muilinasku,Male,72.6645041,188.3951823,Rural
C14798,gottaluvloganz7,Male,68.91960352,194.2784507,Urban
C14799,Romanucciy2,Female,64.0631262,136.627817,Urban
C14800,wamficaqf,Female,54.26313333,64.70012671,Rural
C14801,shortishnq,Male,66.5607406,162.0180876,Urban
C14802,spunk4u0h,Female,63.66450117,132.2955527,Urban
C14803,Trnimyv,Male,71.61500072,208.6718719,Rural
C14804,erranteyfeliz67,Male,70.0240514,197.2553766,Urban
C14805,wildstyl6829,Male,69.50932394,192.5942266,Urban
C14806,patoperezoms,Male,68.61211617,187.7391929,Rural
C14807,alocareb4,Male,65.67364341,170.0627941,Rural
C14808,konsepwet7o,Female,62.52361188,127.1497346,Urban
C14809,bazamist,Female,66.39487563,162.3033988,Rural
C14810,Zellplasmb4,Male,70.80155896,196.4677247,Rural
C14811,hittuh1,Female,63.75602373,148.8783229,Rural
C14812,gogaithedf,Male,69.90321098,221.897619,Rural
C14813,menntin7w,Female,63.40728979,128.8483894,Rural
C14814,lovostajayg,Female,63.10434746,116.9027706,Rural
C14815,kevo12357y0,Female,65.79992246,142.1464379,Urban
C14816,swemsport65,Female,63.44758207,136.3244984,Rural
C14817,kvocanv,Female,60.12149408,110.2773991,Rural
C14818,dscangel446n,Male,70.53355057,212.4352382,Rural
C14819,mariaguilar92y8,Male,64.7742374,182.5898441,Urban
C14820,textiergw,Female,63.80355837,146.0697891,Rural
C14821,drtonche9f,Male,71.00854042,207.5502799,Rural
C14822,arytmiatj,Male,66.06711526,167.4857955,Urban
C14823,Lacanfq,Male,72.86758744,217.3352533,Rural
C14824,snakkendho,Female,62.54811695,130.5960092,Rural
C14825,ngapivj,Female,60.58472101,116.0512465,Urban
C14826,emaciarsch,Male,67.17611536,174.5790245,Urban
C14827,centenalpi,Male,67.38005789,182.6734054,Rural
C14828,deurslagk6,Male,74.11788216,217.3541372,Urban
C14829,tariofloriencc,Female,59.89389382,116.7595601,Rural
C14830,stirolo1m,Male,70.17260936,192.63163,Urban
C14831,coolybug58j,Female,67.40787625,159.7282136,Urban
C14832,cipollato7f,Female,67.77871231,166.4484848,Rural
C14833,selyemfaz0,Male,69.08244535,194.2800659,Rural
C14834,ashatatyana4x,Female,63.4405158,140.1434272,Rural
C14835,moopprEottezv,Female,60.15003071,103.9791626,Urban
C14836,gliw1z,Female,63.30959493,144.0175193,Rural
C14837,aliguousatr,Male,66.47376597,175.9473678,Urban
C14838,Erernererporprp,Female,64.24043215,151.6573295,Urban
C14839,estinoerrorryyt,Female,64.76350286,133.2523675,Rural
C14840,oduzme40,Female,65.2236633,139.5508505,Rural
C14841,loganowu,Female,66.93820616,150.8940224,Rural
C14842,Spaltbildn4,Female,63.3380151,143.708623,Urban
C14843,leibnizii3,Male,67.52432756,185.2993769,Urban
C14844,tironada0h,Male,66.22625309,166.0526409,Rural
C14845,zavrnutekh,Male,65.973065,187.6583791,Rural
C14846,Bausein07,Male,66.21243372,176.7479097,Rural
C14847,Sepsydypeo0,Female,63.75811428,152.0395419,Urban
C14848,brufarary,Male,67.7998001,182.1932732,Urban
C14849,nosoytarget44,Male,70.34105811,206.2354701,Rural
C14850,chwalstwowr,Female,60.73703061,120.9265,Urban
C14851,up2ls,Female,62.93504795,124.4600025,Rural
C14852,ionlanngz,Female,65.44862886,149.8172411,Rural
C14853,2ljn43,Male,68.72757299,191.6084474,Rural
C14854,batikangys,Female,65.62250738,151.4920308,Urban
C14855,vkartki,Female,58.70631542,101.9904703,Urban
C14856,melterbs,Female,61.9059185,114.5683767,Urban
C14857,vivencial48,Female,63.59937264,130.048575,Rural
C14858,citologopc,Female,64.44600367,142.8212166,Rural
C14859,PREARSESHOMMAav,Male,69.80246436,173.0412559,Rural
C14860,Fonazzi6u,Female,62.27990011,133.2552611,Rural
C14861,Berth23,Female,56.54884308,90.84758938,Rural
C14862,Salomrv,Male,72.65899957,207.5063787,Urban
C14863,nashlovenashrn,Male,67.61638297,165.9559529,Rural
C14864,frankrostma,Female,67.16690934,154.210302,Rural
C14865,Zloganjanv,Male,68.34851551,167.9711105,Urban
C14866,leassyseidssl,Male,63.9529284,164.7714754,Rural
C14867,lupa21vi,Female,62.26384004,124.0342733,Urban
C14868,stitchmyheart5e,Male,67.79621437,184.8629133,Urban
C14869,joanmolarem,Male,72.43632383,211.9427178,Urban
C14870,Dravcem7q,Male,66.69311562,185.3706202,Rural
C14871,malasmanerasiq,Male,66.11876309,184.1305417,Urban
C14872,bendicex9,Male,62.17833122,145.8988424,Rural
C14873,polivenojuf,Female,61.58719643,117.4781494,Rural
C14874,deluvisa5,Female,61.91038153,118.7466544,Urban
C14875,ericbeatfm,Female,60.9183024,114.0331018,Rural
C14876,werpts9,Female,63.67416711,135.8309547,Urban
C14877,Kravosqt,Female,61.19083726,132.9771789,Urban
C14878,quintada0t,Male,62.16896926,147.8596534,Rural
C14879,jz2s7w,Female,57.86970441,93.53375287,Rural
C14880,Alfonsowiun,Female,67.59958557,159.9693082,Rural
C14881,sorlefrorge2p,Female,63.27892843,134.8275936,Urban
C14882,trahitu8f,Female,62.50921346,132.122066,Rural
C14883,trenutancd,Male,73.35838291,212.2562528,Rural
C14884,Cammarp,Female,65.03130962,156.8328807,Rural
C14885,myeloischhf,Male,72.81763633,202.9480035,Rural
C14886,Artidek5,Female,64.72079374,143.8408398,Urban
C14887,enroftenoDoogcn,Male,70.47512584,193.8573561,Urban
C14888,desgaspev2,Male,67.28573328,199.0066131,Rural
C14889,emmieliz86e8,Female,64.69146732,137.3806406,Urban
C14890,stoopidazngrlbp,Female,65.63279841,138.3333978,Urban
C14891,handkyker5w,Female,62.99606997,141.0720783,Urban
C14892,panytoros7b,Male,70.32349325,186.0655322,Urban
C14893,atalajarp1,Male,72.38449341,228.2098866,Urban
C14894,jcjecup,Female,60.8599498,107.3889299,Urban
C14895,boommumefjy,Male,64.90978524,145.1761359,Urban
C14896,puntocero2005fw,Female,67.40852785,157.8533245,Urban
C14897,sayrah2006kw,Female,62.86724423,161.2683954,Urban
C14898,hondenrasf6,Male,67.57597105,175.8919596,Urban
C14899,pragmimaxg,Male,71.15457583,194.3830111,Urban
C14900,doznakanc,Male,70.19241426,198.1411753,Rural
C14901,Schwessinj3,Male,70.98160653,191.1388481,Rural
C14902,nabijajuqq,Male,69.35945795,185.2848072,Rural
C14903,coover21ux,Male,67.96293514,190.9647655,Urban
C14904,kaalblad4i,Female,60.17735145,98.74503773,Rural
C14905,vulelwau1,Male,71.75142255,215.9353939,Rural
C14906,Silvahzb,Female,64.06287248,142.8694695,Urban
C14907,abyayalaqi,Female,63.64259668,135.4228025,Urban
C14908,venuscrapja,Male,65.77401201,156.9680739,Urban
C14909,juniper1374w,Male,65.40914689,143.4180133,Urban
C14910,o1pha2em,Male,71.25353511,205.3539273,Urban
C14911,Similiniqa,Female,66.38286997,150.1422991,Urban
C14912,potreseni0f,Female,65.74025292,165.1563707,Urban
C14913,cerraazizi3t,Male,70.81587986,186.5978956,Urban
C14914,dnvietboipi,Male,68.52705806,170.8884308,Rural
C14915,rammeverk0d,Female,60.92586816,131.9394269,Urban
C14916,suposavaf9,Female,58.68066471,91.54600438,Rural
C14917,bejaralba0n,Female,61.69154423,118.2019712,Urban
C14918,outreachjapanw9,Female,65.23001251,141.3058226,Rural
C14919,mikemew8,Male,71.01573094,198.2720936,Urban
C14920,Zaltronji,Female,63.5843105,133.1894038,Rural
C14921,seljandi0h,Male,67.17476642,174.3566974,Urban
C14922,Naciri36,Male,68.97342283,159.2852282,Rural
C14923,jerajdai7u,Female,57.02885744,101.2025509,Rural
C14924,Fletcht2,Male,74.79328824,215.2354402,Urban
C14925,iamagenius158f0,Male,65.97897644,168.450366,Urban
C14926,hepeninguk6,Male,68.23173811,167.9304079,Rural
C14927,mikemeci,Male,66.85719376,180.3443354,Rural
C14928,natAccurcerus5j,Female,64.67840854,123.010507,Urban
C14929,xxchell05xxgt,Male,72.71616603,195.3564313,Rural
C14930,rondinalt1,Female,60.33417128,131.0490083,Rural
C14931,papukom7b,Male,68.07019014,169.3156865,Rural
C14932,re1kwn6,Male,67.35659794,181.3729706,Urban
C14933,UNENKINGAfj,Male,71.77502317,189.6393057,Urban
C14934,caddiemu7c,Male,69.9027564,177.7129666,Rural
C14935,Herdinovap1,Female,67.46228603,156.3073107,Rural
C14936,dimbrighsi,Male,70.53187611,194.009473,Urban
C14937,dubyky,Female,63.60601944,146.6210498,Urban
C14938,rassolarnu,Male,66.55722857,171.5878843,Urban
C14939,dumbi3z46,Female,66.80247106,147.6549858,Rural
C14940,htelim8,Male,73.88457595,209.6265724,Urban
C14941,naljabahbwaraqx,Female,64.64221807,141.082611,Rural
C14942,maispLalizb,Female,62.12614991,120.3394785,Rural
C14943,staupinir,Male,68.09887366,173.8962369,Urban
C14944,jjoey88lv,Male,70.47219506,200.5757435,Rural
C14945,ebalulaud,Female,65.15959022,145.4427242,Rural
C14946,hepsantuu63,Female,62.40106653,133.8299238,Rural
C14947,Easemecatem,Female,59.8796705,106.78231,Rural
C14948,Pavionis7,Male,66.92343676,173.6342571,Rural
C14949,ruthyalmf,Female,65.91364224,152.0002143,Rural
C14950,sunniness4a,Female,65.19712565,133.0147069,Urban
C14951,jeremyradd5p,Male,74.46069449,217.6318664,Urban
C14952,Tartinob2,Male,70.28008648,186.9222837,Urban
C14953,jsparks4886hc,Male,66.9504806,174.8453966,Rural
C14954,ventarqg,Female,64.49548969,142.495848,Urban
C14955,Guarinoni4v,Male,67.99021188,188.1151124,Rural
C14956,Formicarigb,Male,67.52463932,174.3997304,Urban
C14957,tianjingirlg5,Male,68.6426276,178.8167946,Urban
C14958,ibead4p,Male,67.90758302,173.8980854,Urban
C14959,djevulizr,Male,65.40287453,159.6054441,Urban
C14960,Segesteia,Female,62.64635228,122.3360243,Urban
C14961,kojokojoaa,Female,64.05349443,142.9993795,Rural
C14962,Filorimozj,Male,65.03853205,170.6325375,Rural
C14963,jaclinnnn4b,Female,65.60316823,152.7936436,Rural
C14964,exsoldento5,Male,68.32298231,178.4131887,Urban
C14965,bivolov3p,Female,64.10174255,125.1094827,Rural
C14966,nifrodimk,Female,65.56737538,137.0223863,Rural
C14967,grimmest4t,Female,65.38991636,140.7200929,Urban
C14968,objektnimi,Female,69.47098738,178.9814637,Urban
C14969,vanoceDagen1l,Female,61.43239994,127.84452,Rural
C14970,asbhaindd,Male,74.26187679,218.5083389,Rural
C14971,3EA6u,Female,65.98207856,160.7303571,Rural
C14972,cerigyn4y,Male,68.63315749,193.9372992,Rural
C14973,Clevetleplyaq,Female,67.00818656,151.7352353,Rural
C14974,truflowy81,Female,61.30514652,122.5347437,Rural
C14975,dysrytmie4o,Male,70.07932331,189.5959602,Urban
C14976,autoficcionq7,Female,59.34746823,100.0920954,Rural
C14977,getasteum,Male,72.13199022,212.1572757,Urban
C14978,finikaps,Male,66.3401,163.0012742,Rural
C14979,medians4674eh,Female,67.38506486,162.5506125,Urban
C14980,notreilanev,Female,65.46078494,141.8851297,Rural
C14981,kammy0819e0,Male,68.17153285,199.7018115,Urban
C14982,pantunk0,Male,66.90883737,181.9962868,Urban
C14983,fiaren76,Male,65.85420481,178.0314596,Urban
C14984,orroracp,Male,70.76279566,196.7652611,Rural
C14985,Ronsky5n,Female,62.3106683,131.3632748,Urban
C14986,brufaraao,Male,65.15943897,157.6905016,Urban
C14987,Drymlsl,Female,54.61685783,71.39374874,Rural
C14988,empiravi5k,Female,65.05338257,150.1064936,Urban
C14989,feactha5i,Male,69.47874412,194.6037685,Rural
C14990,arz37wt,Male,66.20296361,164.6344637,Urban
C14991,exhimitty6o,Female,62.73141845,108.6561685,Rural
C14992,Bios3t,Female,62.79256578,119.173397,Urban
C14993,aditivih4,Female,65.7072245,156.063311,Rural
C14994,koprowypp,Female,66.85497659,164.2431925,Rural
C14995,elihuxi9,Female,61.94424588,113.6491027,Urban
C14996,dril4g,Male,69.9554512,201.9480853,Urban
C14997,ToopfeseWhorsng,Female,63.30953931,134.417675,Rural
C14998,CCXXIog,Female,64.56610758,129.7754571,Rural
C14999,vassmengduu,Female,66.34133375,156.2321254,Rural
C15000,Quittiy6,Female,63.71272984,138.9400358,Rural
C15001,mollylambgs,Male,66.29642277,176.2527996,Rural
C15002,puydi5q,Female,60.97479084,122.7480058,Urban
C15003,Keuschlernv,Male,68.57012544,192.3292822,Urban
C15004,Gambillo9i,Male,67.22934227,161.7035362,Rural
C15005,lonelybumrv,Female,60.95358909,120.0445949,Urban
C15006,hawdalaxd,Male,73.57508303,215.0708702,Urban
C15007,rockmettellerim,Male,69.05138548,163.8204889,Rural
C15008,betiol0a,Male,70.90946201,201.358596,Rural
C15009,obsessedgaly6,Male,60.79888561,128.390221,Rural
C15010,avanteadosvy,Female,63.90505348,136.5956277,Urban
C15011,Wortbruchnk,Male,69.03049142,183.8520382,Urban
C15012,Clerynd,Female,64.26368323,147.4031284,Rural
C15013,esotemystql,Female,65.24244306,144.7572027,Urban
C15014,ericanjasmineye,Male,67.116259,180.8252205,Rural
C15015,serenaiderih,Male,70.81389001,196.3480292,Urban
C15016,Teexshetmeemauq,Male,68.34684231,198.9209797,Urban
C15017,bodolai6t,Female,66.02123191,141.6562452,Urban
C15018,poqsaqwn,Male,65.65950483,151.6274343,Rural
C15019,kijast6t,Male,66.75337009,181.9234219,Rural
C15020,Benjy40,Female,63.95483038,121.8886371,Urban
C15021,gisquet9o,Male,69.81151958,206.2855806,Urban
C15022,setjhabai5,Male,70.03076215,205.8477836,Rural
C15023,Strelautu,Female,67.45028339,168.5170671,Rural
C15024,Prosencdv,Male,69.92281015,197.2663792,Rural
C15025,mensdicha86,Male,72.92397009,204.2202091,Rural
C15026,pricajupm,Female,59.27965397,86.89071184,Rural
C15027,namakhadija,Male,67.90152494,184.0596589,Urban
C15028,strastnic2b,Female,61.69433713,122.7464946,Urban
C15029,mhukumuy5,Female,62.28683837,139.5227077,Rural
C15030,blueeyesrhottof,Male,66.69960604,177.2924766,Urban
C15031,c3wve,Male,72.00328044,207.5421208,Urban
C15032,emohoodlum3c,Male,67.78453796,198.3117562,Rural
C15033,mauzercc,Male,75.46499263,217.9710527,Urban
C15034,obsadnik9v,Female,68.36543847,153.7426351,Urban
C15035,gaelle365iv,Male,67.78769383,190.5067956,Urban
C15036,veltinyse2,Female,69.0511806,166.4519373,Urban
C15037,Heidlt9,Male,73.18107491,223.3975723,Rural
C15038,nadirhathawayjh,Female,64.86338592,138.4845411,Urban
C15039,Bofanonasoymnmg,Female,66.67471009,161.716484,Rural
C15040,sugarbaby1313sk,Male,72.30926487,203.2450302,Rural
C15041,usmerihbt,Male,66.35290827,172.301394,Urban
C15042,shirleyspace1a2,Male,65.05658853,173.4347623,Rural
C15043,Guaschinogh,Male,63.19653037,162.4297274,Rural
C15044,Vaccianohm,Female,66.37704247,151.3091801,Urban
C15045,Nassreispc,Female,64.03153992,136.2966284,Urban
C15046,kimazeg6,Male,68.67903487,177.521933,Rural
C15047,Oudarx,Male,67.69845052,179.2870313,Urban
C15048,abanigopinuiCff,Female,66.59774005,152.2429612,Rural
C15049,msikatey4,Female,66.17265215,136.7774542,Rural
C15050,Serrani2,Male,72.12882568,216.2168147,Rural
C15051,caminemosim,Female,65.002512,156.0571759,Rural
C15052,vienaturer5,Male,69.11991976,188.9831458,Urban
C15053,Marsegliajr,Female,61.27834937,132.5342288,Urban
C15054,teturaju89,Male,68.27535973,176.1790688,Urban
C15055,gentcroexfr,Male,67.80901469,179.9344654,Urban
C15056,Scarperia7j,Male,71.64830831,199.039289,Rural
C15057,metdagur5h,Female,61.72454056,134.2555437,Urban
C15058,iestqm2z,Female,62.2648301,147.964387,Urban
C15059,upregnuli1p,Female,70.62859645,170.1484685,Urban
C15060,rajskuov,Male,68.22696925,192.4516764,Urban
C15061,cadiramf,Male,68.79538275,187.050906,Rural
C15062,angosturass,Male,67.94232746,169.9274968,Urban
C15063,kriolizafa,Male,72.92136714,213.9244864,Urban
C15064,esconnopsei,Male,67.20410881,168.9820916,Urban
C15065,Wadduwagehq,Female,62.39138263,125.635115,Urban
